order_id,order_date,updated_at,customer_id,product_id,product_name,category,city,quantity,unit_price,discount,payment_method,status
ORD0110267,2026-02-11 07:55:00,2026-02-11 10:57:00,CUST06271,P006,Webcam HD,Accessories,Chennai,4,3210.75,0.2,COD,Completed
ORD0110268,2026-01-28 04:45:00,2026-01-28 08:28:00,CUST05276,P007,Gaming Controller,Gaming,Mumbai,1,3475.12,0.0,UPI,Completed
ORD0110269,2026-03-30 22:34:00,2026-03-31 01:58:00,CUST08644,P009,Bluetooth Speaker,Audio,Mumbai,3,5253.24,0.0,Card,Cancelled
ORD0110270,2026-04-11 17:37:00,2026-04-11 19:04:00,CUST08632,P002,Mechanical Keyboard,Accessories,Ahmedabad,4,2159.93,0.0,COD,Completed
ORD0110271,2026-02-14 00:06:00,2026-02-14 03:31:00,CUST05508,P006,Webcam HD,Accessories,Hyderabad,1,3850.32,0.05,COD,Completed
ORD0110272,2026-02-17 00:37:00,2026-02-17 04:41:00,CUST08081,P003,Noise Cancelling Headphones,Audio,Delhi,1,7795.74,0.1,Wallet,Completed
ORD0110273,2025-12-22 15:31:00,2025-12-22 15:55:00,CUST02618,P008,Portable SSD 1TB,Storage,Ahmedabad,1,8819.25,0.0,UPI,Cancelled
ORD0110274,2026-01-13 02:30:00,2026-01-13 06:41:00,CUST05728,P006,Webcam HD,Accessories,Ahmedabad,2,3118.06,0.15,COD,Cancelled
ORD0110275,2025-12-20 18:52:00,2025-12-20 20:25:00,CUST02345,P008,Portable SSD 1TB,Storage,Lucknow,3,9102.08,0.1,NetBanking,Completed
ORD0110276,2026-03-28 19:08:00,2026-03-28 19:15:00,CUST01199,P010,Laptop Stand,Accessories,Bengaluru,3,1870.02,0.1,Card,Refunded
ORD0110277,2026-01-12 06:53:00,2026-01-12 11:26:00,CUST07143,P008,Portable SSD 1TB,Storage,Hyderabad,1,8390.2,0.05,Wallet,Completed
ORD0110278,2026-01-25 21:01:00,2026-01-25 23:24:00,CUST05521,P009,Bluetooth Speaker,Audio,Kolkata,3,4393.46,0.2,NetBanking,Cancelled
ORD0110279,2026-03-27 03:10:00,2026-03-27 05:41:00,CUST01000,P009,Bluetooth Speaker,Audio,Ahmedabad,5,4746.12,0.15,Wallet,Completed
ORD0110280,2026-03-11 14:16:00,2026-03-11 18:02:00,CUST07457,P007,Gaming Controller,Gaming,Bengaluru,2,2614.78,0.15,NetBanking,Completed
ORD0110281,2026-02-28 13:51:00,2026-02-28 17:14:00,CUST08002,P004,USB-C Charger,Power,Bengaluru,2,1380.31,0.1,COD,Cancelled
ORD0110282,2025-12-20 14:47:00,2025-12-20 18:32:00,CUST04185,P004,USB-C Charger,Power,Kolkata,1,1052.71,0.05,UPI,Completed
ORD0110283,2026-02-21 13:19:00,2026-02-21 18:59:00,CUST01236,P004,USB-C Charger,Power,Pune,3,1173.86,0.1,UPI,Completed
ORD0110284,2026-02-21 07:22:00,2026-02-21 11:18:00,CUST03363,P007,Gaming Controller,Gaming,Lucknow,1,2716.37,0.2,NetBanking,Completed
ORD0110285,2026-01-23 06:37:00,2026-01-23 06:58:00,CUST05835,P009,Bluetooth Speaker,Audio,Bengaluru,4,4902.65,0.05,NetBanking,Cancelled
ORD0110286,2026-03-15 09:23:00,2026-03-15 10:46:00,CUST01428,P004,USB-C Charger,Power,Delhi,3,1304.24,0.1,UPI,Refunded
ORD0110287,2026-04-06 12:44:00,2026-04-06 15:28:00,CUST04110,P006,Webcam HD,Accessories,Kolkata,3,3952.76,0.0,NetBanking,Refunded
ORD0110288,2026-01-16 02:01:00,2026-01-16 04:53:00,CUST02758,P005,Smart Watch,Wearables,Ahmedabad,1,8757.39,0.15,Wallet,Completed
ORD0110289,2026-01-24 17:47:00,2026-01-24 20:00:00,CUST05892,P007,Gaming Controller,Gaming,Lucknow,2,2993.49,0.05,NetBanking,Completed
ORD0110290,2026-01-23 16:19:00,2026-01-23 17:29:00,CUST02654,P009,Bluetooth Speaker,Audio,Bengaluru,3,4352.6,0.2,UPI,Completed
ORD0110291,2026-03-26 04:38:00,2026-03-26 05:20:00,CUST07257,P005,Smart Watch,Wearables,Jaipur,4,10908.5,0.0,NetBanking,Refunded
ORD0110292,2025-12-25 07:58:00,2025-12-25 08:54:00,CUST03427,P004,USB-C Charger,Power,Lucknow,5,1068.23,0.2,NetBanking,Cancelled
ORD0110293,2026-04-02 12:12:00,2026-04-02 17:54:00,CUST01895,P003,Noise Cancelling Headphones,Audio,Chennai,1,7761.15,0.1,UPI,Completed
ORD0110294,2026-03-19 00:06:00,2026-03-19 02:31:00,CUST03169,P005,Smart Watch,Wearables,Bengaluru,5,10077.79,0.0,COD,Completed
ORD0110295,2026-02-12 00:00:00,2026-02-12 05:46:00,CUST08570,P005,Smart Watch,Wearables,Chennai,3,12122.47,0.0,COD,Completed
ORD0110296,2026-02-24 00:32:00,2026-02-24 02:35:00,CUST07376,P002,Mechanical Keyboard,Accessories,Kolkata,3,2573.78,0.0,COD,Refunded
ORD0110297,2026-04-02 07:33:00,2026-04-02 09:28:00,CUST05766,P010,Laptop Stand,Accessories,Jaipur,5,1335.35,0.0,COD,Cancelled
ORD0110298,2026-03-18 09:07:00,2026-03-18 12:05:00,CUST02663,P009,Bluetooth Speaker,Audio,Hyderabad,2,3831.96,0.0,COD,Completed
ORD0110299,2026-01-18 05:11:00,2026-01-18 10:52:00,CUST04055,P003,Noise Cancelling Headphones,Audio,Lucknow,4,6661.08,0.15,NetBanking,Completed
ORD0110300,2025-12-22 01:09:00,2025-12-22 04:33:00,CUST04729,P010,Laptop Stand,Accessories,Pune,3,1417.94,0.0,Card,Completed
ORD0110301,2026-03-05 00:17:00,2026-03-05 00:34:00,CUST08832,P003,Noise Cancelling Headphones,Audio,Ahmedabad,2,8179.55,0.0,COD,Completed
ORD0110302,2026-01-02 11:55:00,2026-01-02 13:36:00,CUST03592,P005,Smart Watch,Wearables,Ahmedabad,2,11388.42,0.0,Card,Cancelled
ORD0110303,2025-12-26 13:20:00,2025-12-26 19:13:00,CUST07492,P002,Mechanical Keyboard,Accessories,Kolkata,5,2200.79,0.1,NetBanking,Completed
ORD0110304,2026-04-12 21:00:00,2026-04-12 21:59:00,CUST03287,P007,Gaming Controller,Gaming,Kolkata,4,3570.53,0.15,COD,Completed
ORD0110305,2026-02-10 20:55:00,2026-02-11 01:56:00,CUST02296,P005,Smart Watch,Wearables,Ahmedabad,5,8883.63,0.1,NetBanking,Refunded
ORD0110306,2026-03-04 02:26:00,2026-03-04 08:00:00,CUST07175,P003,Noise Cancelling Headphones,Audio,Delhi,4,8148.59,0.15,UPI,Completed
ORD0110307,2026-01-11 01:54:00,2026-01-11 03:15:00,CUST01708,P003,Noise Cancelling Headphones,Audio,Hyderabad,2,6261.63,0.05,Card,Completed
ORD0110308,2025-12-28 04:53:00,2025-12-28 08:16:00,CUST07138,P010,Laptop Stand,Accessories,Lucknow,5,1499.81,0.05,UPI,Completed
ORD0110309,2025-12-23 12:45:00,2025-12-23 16:22:00,CUST08383,P007,Gaming Controller,Gaming,Hyderabad,5,3449.97,0.0,Card,Refunded
ORD0110310,2026-01-27 12:34:00,2026-01-27 17:20:00,CUST02178,P002,Mechanical Keyboard,Accessories,Mumbai,4,2377.68,0.1,Card,Completed
ORD0110311,2025-12-16 10:43:00,2025-12-16 15:31:00,CUST05678,P002,Mechanical Keyboard,Accessories,Lucknow,3,2237.43,0.15,NetBanking,Completed
ORD0110312,2026-02-04 09:45:00,2026-02-04 10:11:00,CUST02326,P001,Wireless Mouse,Accessories,Ahmedabad,3,930.74,0.1,COD,Completed
ORD0110313,2026-01-23 23:17:00,2026-01-24 01:15:00,CUST04707,P003,Noise Cancelling Headphones,Audio,Chennai,5,7883.61,0.0,Card,Refunded
ORD0110314,2026-02-17 05:16:00,2026-02-17 10:54:00,CUST04696,P008,Portable SSD 1TB,Storage,Lucknow,2,9047.6,0.1,NetBanking,Completed
ORD0110315,2026-02-24 17:50:00,2026-02-24 20:00:00,CUST01618,P001,Wireless Mouse,Accessories,Chennai,3,884.19,0.0,NetBanking,Cancelled
ORD0110316,2026-01-22 00:16:00,2026-01-22 01:48:00,CUST02487,P003,Noise Cancelling Headphones,Audio,Jaipur,5,6156.18,0.0,COD,Cancelled
ORD0110317,2026-02-08 15:03:00,2026-02-08 18:51:00,CUST05334,P001,Wireless Mouse,Accessories,Mumbai,1,883.26,0.15,COD,Cancelled
ORD0110318,2025-12-25 08:55:00,2025-12-25 10:09:00,CUST07717,P007,Gaming Controller,Gaming,Hyderabad,3,3535.83,0.05,Wallet,Completed
ORD0110319,2026-01-21 05:05:00,2026-01-21 06:02:00,CUST03171,P009,Bluetooth Speaker,Audio,Chennai,1,3798.04,0.15,NetBanking,Refunded
ORD0110320,2026-04-12 09:11:00,2026-04-12 13:59:00,CUST07714,P006,Webcam HD,Accessories,Chennai,5,-3164.07,0.1,COD,Cancelled
ORD0110321,2026-04-13 22:39:00,2026-04-13 23:25:00,CUST02544,P010,Laptop Stand,Accessories,Pune,3,1680.42,0.15,NetBanking,Completed
ORD0110322,2026-02-12 07:07:00,2026-02-12 12:28:00,CUST01195,P007,Gaming Controller,Gaming,Delhi,3,3498.43,0.15,UPI,Completed
ORD0110323,2026-04-07 17:49:00,2026-04-07 19:22:00,CUST04128,P008,Portable SSD 1TB,Storage,Bengaluru,1,7433.46,0.15,Wallet,Completed
ORD0110324,2026-02-14 03:45:00,2026-02-14 04:27:00,CUST01016,P004,USB-C Charger,Power,Jaipur,1,1371.78,0.2,NetBanking,Completed
ORD0110325,2025-12-31 01:52:00,2025-12-31 06:20:00,CUST01285,P009,Bluetooth Speaker,Audio,Lucknow,4,3941.96,0.0,Card,Refunded
ORD0110326,2026-03-30 03:33:00,2026-03-30 04:40:00,CUST03438,P007,Gaming Controller,Gaming,Delhi,5,3081.78,0.05,COD,Refunded
ORD0110327,2026-02-03 19:30:00,2026-02-03 21:45:00,CUST05782,P001,Wireless Mouse,Accessories,Lucknow,2,918.2,0.15,Card,Completed
ORD0110328,2026-02-27 11:47:00,2026-02-27 13:56:00,CUST08702,P001,Wireless Mouse,Accessories,Lucknow,4,742.75,0.05,COD,Refunded
ORD0110329,2026-03-03 20:40:00,2026-03-03 23:45:00,CUST05968,P009,Bluetooth Speaker,Audio,Lucknow,1,4254.11,0.0,Card,Refunded
ORD0110330,2026-01-21 23:08:00,2026-01-22 02:01:00,CUST06390,P003,Noise Cancelling Headphones,Audio,Bengaluru,1,7710.28,0.2,Wallet,Completed
ORD0110331,2026-03-14 00:27:00,2026-03-14 01:41:00,CUST06559,P005,Smart Watch,Wearables,Pune,4,9882.99,0.0,COD,Completed
ORD0110332,2026-02-14 03:45:00,2026-02-14 05:13:00,CUST05191,P008,Portable SSD 1TB,Storage,Mumbai,2,8996.28,0.05,NetBanking,Completed
ORD0110333,2026-01-28 23:09:00,2026-01-29 00:22:00,CUST01182,P008,Portable SSD 1TB,Storage,Kolkata,4,9243.95,0.0,UPI,Cancelled
ORD0110334,2026-01-20 17:59:00,2026-01-20 18:23:00,CUST03730,P001,Wireless Mouse,Accessories,Mumbai,4,884.43,0.0,COD,Completed
ORD0110335,2026-03-15 13:17:00,2026-03-15 17:12:00,CUST02404,P007,Gaming Controller,Gaming,Pune,1,3487.72,0.0,Card,Completed
ORD0110336,2026-01-14 22:06:00,2026-01-15 00:58:00,CUST05482,P010,Laptop Stand,Accessories,Chennai,4,1817.81,0.0,UPI,Completed
ORD0110337,2025-12-30 21:33:00,2025-12-30 22:16:00,CUST07178,P004,USB-C Charger,Power,Hyderabad,1,1355.76,0.1,UPI,Refunded
ORD0110338,2026-03-31 19:25:00,2026-03-31 21:27:00,CUST04405,P006,Webcam HD,Accessories,Pune,3,4056.48,0.2,NetBanking,Refunded
ORD0110339,2026-01-24 19:37:00,2026-01-24 23:39:00,CUST05597,P003,Noise Cancelling Headphones,Audio,Bengaluru,4,6173.73,0.1,COD,Completed
ORD0110340,2026-03-02 22:10:00,2026-03-02 23:56:00,CUST06109,P008,Portable SSD 1TB,Storage,Bengaluru,3,8845.11,0.0,NetBanking,Completed
ORD0110341,2026-03-11 23:19:00,2026-03-12 01:46:00,CUST01072,P002,Mechanical Keyboard,Accessories,Chennai,1,2398.6,0.15,Card,Cancelled
ORD0110342,2026-03-26 14:24:00,2026-03-26 18:53:00,CUST06995,P006,Webcam HD,Accessories,Mumbai,4,3073.25,0.15,Card,Completed
ORD0110343,2026-03-01 01:57:00,2026-03-01 06:00:00,CUST06845,P005,Smart Watch,Wearables,Bengaluru,1,10856.8,0.0,UPI,Cancelled
ORD0110344,2026-03-10 22:52:00,2026-03-11 03:05:00,CUST08721,P007,Gaming Controller,Gaming,Delhi,5,2821.2,0.15,NetBanking,Cancelled
ORD0110345,2026-03-26 11:09:00,2026-03-26 13:29:00,CUST04332,P005,Smart Watch,Wearables,Bengaluru,5,8818.51,0.05,NetBanking,Completed
ORD0110346,2026-04-08 04:52:00,2026-04-08 07:48:00,CUST08771,P010,Laptop Stand,Accessories,Bengaluru,5,1639.64,0.15,Card,Cancelled
ORD0110347,2025-12-21 14:56:00,2025-12-21 20:01:00,CUST03104,P010,Laptop Stand,Accessories,Hyderabad,2,1333.24,0.1,Card,Completed
ORD0110348,2026-03-15 04:34:00,2026-03-15 09:48:00,CUST04249,P003,Noise Cancelling Headphones,Audio,Bengaluru,1,8433.03,0.0,COD,Refunded
ORD0110349,2026-01-05 22:14:00,2026-01-05 22:38:00,CUST07034,P001,Wireless Mouse,Accessories,Delhi,5,988.93,0.0,Wallet,Refunded
ORD0110350,2026-04-01 22:52:00,2026-04-02 03:54:00,CUST04978,P005,Smart Watch,Wearables,Pune,4,11451.62,0.0,Wallet,Refunded
ORD0110351,2025-12-21 19:39:00,2025-12-22 01:01:00,CUST03882,P006,Webcam HD,Accessories,Jaipur,3,3376.76,0.0,COD,Cancelled
ORD0110352,2026-01-14 14:42:00,2026-01-14 20:21:00,CUST05615,P008,Portable SSD 1TB,Storage,Chennai,2,8061.55,0.0,UPI,Cancelled
ORD0110353,2026-01-08 01:17:00,2026-01-08 02:57:00,CUST04628,P006,Webcam HD,Accessories,Bengaluru,5,3018.08,0.0,NetBanking,Cancelled
ORD0110354,2026-02-26 09:50:00,2026-02-26 12:52:00,CUST01753,P006,Webcam HD,Accessories,Lucknow,2,3843.86,0.0,COD,Completed
ORD0110355,2025-12-16 12:20:00,2025-12-16 12:40:00,CUST07886,P001,Wireless Mouse,Accessories,Kolkata,3,763.47,0.0,Wallet,Refunded
ORD0110356,2025-12-18 01:01:00,2025-12-18 01:44:00,CUST07090,P008,Portable SSD 1TB,Storage,Kolkata,4,7739.04,0.1,COD,Completed
ORD0110357,2026-02-14 12:07:00,2026-02-14 15:31:00,CUST02197,P004,USB-C Charger,Power,Delhi,4,1104.94,0.05,COD,Completed
ORD0110358,2026-04-11 14:23:00,2026-04-11 15:41:00,CUST02724,P004,USB-C Charger,Power,Bengaluru,2,1492.3,0.2,Wallet,Completed
ORD0110359,2026-02-17 09:32:00,2026-02-17 10:56:00,CUST05525,P005,Smart Watch,Wearables,Pune,5,9328.77,0.0,UPI,Cancelled
ORD0110360,2026-02-07 12:16:00,2026-02-07 14:06:00,CUST04606,P001,Wireless Mouse,Accessories,Kolkata,3,812.4,0.0,Wallet,Cancelled
ORD0110361,2026-03-04 22:43:00,2026-03-05 01:31:00,CUST01831,P005,Smart Watch,Wearables,Delhi,2,9517.45,0.2,NetBanking,Completed
ORD0110362,2026-02-20 05:12:00,2026-02-20 06:11:00,CUST03864,P004,USB-C Charger,Power,Bengaluru,1,1278.9,0.2,Wallet,Completed
ORD0110363,2026-01-31 04:32:00,2026-01-31 09:21:00,CUST08822,P003,Noise Cancelling Headphones,Audio,Lucknow,1,8483.75,0.1,NetBanking,Completed
ORD0110364,2026-02-24 15:01:00,2026-02-24 19:03:00,CUST03266,P003,Noise Cancelling Headphones,Audio,Bengaluru,1,6406.57,0.2,Wallet,Refunded
ORD0110365,2025-12-16 09:14:00,2025-12-16 13:59:00,CUST03494,P001,Wireless Mouse,Accessories,Jaipur,3,724.15,0.0,Wallet,Cancelled
ORD0110366,2026-01-14 08:07:00,2026-01-14 13:40:00,CUST07555,P009,Bluetooth Speaker,Audio,Mumbai,5,3781.51,0.2,Card,Cancelled
ORD0110367,2026-03-06 20:48:00,2026-03-07 00:26:00,CUST08281,P003,Noise Cancelling Headphones,Audio,Jaipur,4,7599.1,0.0,NetBanking,Cancelled
ORD0110368,2026-01-25 23:40:00,2026-01-26 01:53:00,CUST02508,P009,Bluetooth Speaker,Audio,Pune,1,4689.48,0.2,Card,Refunded
ORD0110369,2025-12-22 12:21:00,2025-12-22 18:13:00,CUST03936,P009,Bluetooth Speaker,Audio,Bengaluru,3,5066.61,0.0,COD,Completed
ORD0110370,2025-12-30 22:23:00,2025-12-31 01:48:00,CUST07767,P005,Smart Watch,Wearables,Kolkata,2,11842.66,0.2,NetBanking,Completed
ORD0110371,2026-03-29 22:34:00,2026-03-30 01:23:00,CUST07769,P009,Bluetooth Speaker,Audio,Chennai,5,3829.45,0.15,UPI,Completed
ORD0110372,2026-01-24 13:10:00,2026-01-24 15:42:00,CUST04220,P003,Noise Cancelling Headphones,Audio,Mumbai,2,8498.26,0.0,NetBanking,Refunded
ORD0110373,2025-12-18 17:14:00,2025-12-18 17:32:00,CUST07116,P002,Mechanical Keyboard,Accessories,Jaipur,2,2953.2,0.0,NetBanking,Completed
ORD0110374,2026-03-13 10:57:00,2026-03-13 16:41:00,CUST03444,P009,Bluetooth Speaker,Audio,Ahmedabad,4,4767.16,0.0,Wallet,Refunded
ORD0110375,2026-02-17 15:46:00,2026-02-17 20:41:00,CUST02860,P007,Gaming Controller,Gaming,Pune,1,2965.48,0.2,UPI,Completed
ORD0110376,2026-02-08 03:59:00,2026-02-08 08:12:00,CUST08558,P007,Gaming Controller,Gaming,Lucknow,2,3443.55,0.2,NetBanking,Completed
ORD0110377,2026-04-02 09:21:00,2026-04-02 10:44:00,CUST06175,P010,Laptop Stand,Accessories,Delhi,2,1646.31,0.2,NetBanking,Completed
ORD0110378,2026-01-22 15:31:00,2026-01-22 21:05:00,CUST07247,P001,Wireless Mouse,Accessories,Lucknow,3,791.98,0.15,NetBanking,Cancelled
ORD0110379,2026-02-22 16:46:00,2026-02-22 17:53:00,CUST02866,P002,Mechanical Keyboard,Accessories,Hyderabad,2,2137.4,0.0,Wallet,Cancelled
ORD0110380,2026-03-15 09:18:00,2026-03-15 10:48:00,CUST01157,P010,Laptop Stand,Accessories,Jaipur,5,1629.39,0.15,COD,Cancelled
ORD0110381,2026-02-27 00:14:00,2026-02-27 00:43:00,CUST01151,P002,Mechanical Keyboard,Accessories,Jaipur,2,2700.41,0.2,Wallet,Completed
ORD0110382,2026-01-09 22:57:00,2026-01-10 00:44:00,CUST06575,P005,Smart Watch,Wearables,Jaipur,2,9117.4,0.15,COD,Completed
ORD0110383,2026-03-07 19:02:00,2026-03-07 21:03:00,CUST03403,P001,Wireless Mouse,Accessories,Mumbai,2,968.81,0.0,UPI,Cancelled
ORD0110384,2026-03-15 04:59:00,2026-03-15 09:46:00,CUST05141,P004,USB-C Charger,Power,Hyderabad,3,1095.54,0.05,UPI,Completed
ORD0110385,2025-12-30 16:32:00,2025-12-30 18:32:00,CUST06684,P002,Mechanical Keyboard,Accessories,Delhi,2,2411.13,0.0,NetBanking,Refunded
ORD0110386,2026-01-04 20:29:00,2026-01-05 02:13:00,CUST07139,P003,Noise Cancelling Headphones,Audio,Bengaluru,4,6990.57,0.1,Wallet,Completed
ORD0110387,2026-03-06 23:47:00,2026-03-07 01:39:00,CUST02428,P009,Bluetooth Speaker,Audio,Chennai,1,4828.58,0.2,Wallet,Cancelled
ORD0110388,2025-12-30 06:39:00,2025-12-30 09:50:00,CUST05596,P003,Noise Cancelling Headphones,Audio,Kolkata,1,6177.71,0.0,UPI,Cancelled
ORD0110389,2026-03-31 15:25:00,2026-03-31 19:00:00,CUST06022,P009,Bluetooth Speaker,Audio,Bengaluru,3,4861.95,0.1,UPI,Completed
ORD0110390,2025-12-29 03:33:00,2025-12-29 08:32:00,CUST05541,P009,Bluetooth Speaker,Audio,Delhi,3,4366.89,0.0,NetBanking,Completed
ORD0110391,2026-04-11 21:45:00,2026-04-12 02:16:00,CUST07119,P006,Webcam HD,Accessories,Pune,4,3230.2,0.1,UPI,Completed
ORD0110392,2026-03-06 13:57:00,2026-03-06 19:09:00,CUST03879,P006,Webcam HD,Accessories,Chennai,1,3131.02,0.05,UPI,Cancelled
ORD0110393,2026-02-07 03:59:00,2026-02-07 09:36:00,CUST03482,P004,USB-C Charger,Power,Pune,5,1216.91,0.0,UPI,Cancelled
ORD0110394,2026-01-17 04:58:00,2026-01-17 05:44:00,CUST03544,P007,Gaming Controller,Gaming,Lucknow,3,3084.15,0.0,NetBanking,Completed
ORD0110395,2026-01-26 08:10:00,2026-01-26 08:48:00,CUST01816,P009,Bluetooth Speaker,Audio,Kolkata,2,3890.25,0.05,NetBanking,Completed
ORD0110396,2026-03-15 19:43:00,2026-03-15 22:27:00,CUST01339,P009,Bluetooth Speaker,Audio,Kolkata,4,4483.8,0.05,Card,Completed
ORD0110397,2026-03-16 09:31:00,2026-03-16 10:29:00,CUST05772,P002,Mechanical Keyboard,Accessories,Delhi,4,2626.39,0.15,Wallet,Completed
ORD0110398,2026-01-10 00:56:00,2026-01-10 03:56:00,CUST08978,P007,Gaming Controller,Gaming,Lucknow,5,3725.97,0.0,COD,Refunded
ORD0110399,2026-02-19 03:28:00,2026-02-19 07:02:00,CUST02050,P002,Mechanical Keyboard,Accessories,Kolkata,3,2837.17,0.0,Wallet,Completed
ORD0110400,2026-04-14 03:39:00,2026-04-14 05:22:00,CUST03010,P005,Smart Watch,Wearables,Lucknow,4,8547.82,0.0,COD,Completed
ORD0110401,2026-01-15 21:02:00,2026-01-15 21:41:00,CUST01020,P001,Wireless Mouse,Accessories,Hyderabad,5,831.56,0.2,Card,Completed
ORD0110402,2026-03-09 05:00:00,2026-03-09 10:47:00,CUST02951,P006,Webcam HD,Accessories,Kolkata,5,3004.37,0.05,Wallet,Completed
ORD0110403,2026-01-05 15:48:00,2026-01-05 18:04:00,CUST02045,P009,Bluetooth Speaker,Audio,Chennai,4,4533.23,0.15,Wallet,Cancelled
ORD0110404,2026-03-26 02:09:00,2026-03-26 07:11:00,CUST08969,P009,Bluetooth Speaker,Audio,Jaipur,2,4235.27,0.05,Wallet,Refunded
ORD0110405,2026-01-05 10:15:00,2026-01-05 14:01:00,CUST03133,P008,Portable SSD 1TB,Storage,Ahmedabad,1,9084.31,0.0,UPI,Refunded
ORD0110406,2026-01-20 17:08:00,2026-01-20 21:08:00,CUST08460,P006,Webcam HD,Accessories,Pune,1,3664.56,0.05,COD,Completed
ORD0110407,2026-02-09 02:25:00,2026-02-09 07:07:00,CUST06419,P007,Gaming Controller,Gaming,Kolkata,2,3568.7,0.1,COD,Completed
ORD0110408,2026-01-29 11:29:00,2026-01-29 13:08:00,CUST03466,P001,Wireless Mouse,Accessories,Mumbai,3,865.76,0.15,UPI,Completed
ORD0110409,2026-01-05 09:57:00,2026-01-05 11:19:00,CUST03660,P008,Portable SSD 1TB,Storage,Kolkata,4,7563.53,0.0,Wallet,Completed
ORD0110410,2026-03-02 22:02:00,2026-03-03 04:00:00,CUST01748,P007,Gaming Controller,Gaming,Hyderabad,1,2824.71,0.15,UPI,Completed
ORD0110411,2025-12-18 08:47:00,2025-12-18 12:49:00,CUST08348,P002,Mechanical Keyboard,Accessories,Bengaluru,4,2307.23,0.15,Card,Refunded
ORD0110412,2026-04-13 00:32:00,2026-04-13 02:20:00,CUST07425,P007,Gaming Controller,Gaming,Jaipur,5,3502.29,0.15,UPI,Cancelled
ORD0110413,2025-12-22 06:00:00,2025-12-22 09:54:00,CUST06938,P004,USB-C Charger,Power,Jaipur,1,1442.63,0.15,Card,Completed
ORD0110414,2026-01-25 01:31:00,2026-01-25 03:55:00,CUST01174,P006,Webcam HD,Accessories,Delhi,5,3427.74,0.05,NetBanking,Cancelled
ORD0110415,2026-04-06 14:04:00,2026-04-06 19:14:00,CUST08899,P009,Bluetooth Speaker,Audio,Kolkata,4,4504.69,0.0,COD,Completed
ORD0110416,2026-01-03 14:38:00,2026-01-03 17:43:00,CUST02983,P004,USB-C Charger,Power,Delhi,1,1157.04,0.15,COD,Completed
ORD0110417,2025-12-24 18:07:00,2025-12-24 20:03:00,CUST06322,P010,Laptop Stand,Accessories,Hyderabad,1,-1547.14,0.0,Wallet,Completed
ORD0110418,2026-03-15 06:28:00,2026-03-15 10:38:00,CUST05591,P005,Smart Watch,Wearables,Lucknow,4,11976.77,0.0,Card,Refunded
ORD0110419,2025-12-24 18:45:00,2025-12-24 23:16:00,CUST01171,P006,Webcam HD,Accessories,Chennai,5,3167.26,0.1,NetBanking,Completed
ORD0110420,2026-04-02 22:50:00,2026-04-03 01:07:00,CUST04161,P001,Wireless Mouse,Accessories,Mumbai,4,772.31,0.0,COD,Completed
ORD0110421,2026-02-08 03:25:00,2026-02-08 07:56:00,CUST02191,P002,Mechanical Keyboard,Accessories,Bengaluru,5,2819.14,0.1,Wallet,Cancelled
ORD0110422,2026-03-30 07:40:00,2026-03-30 09:08:00,CUST02374,P003,Noise Cancelling Headphones,Audio,Delhi,2,6818.78,0.0,NetBanking,Cancelled
ORD0110423,2026-01-14 09:53:00,2026-01-14 11:22:00,CUST03156,P010,Laptop Stand,Accessories,Ahmedabad,5,1322.81,0.0,NetBanking,Cancelled
ORD0110424,2026-01-01 22:28:00,2026-01-02 03:26:00,CUST01044,P003,Noise Cancelling Headphones,Audio,Jaipur,5,6997.34,0.2,UPI,Completed
ORD0110425,2026-04-10 12:33:00,2026-04-10 16:18:00,CUST06626,P004,USB-C Charger,Power,Bengaluru,5,1343.55,0.0,Card,Cancelled
ORD0110426,2026-03-17 11:03:00,2026-03-17 11:20:00,CUST06948,P009,Bluetooth Speaker,Audio,Bengaluru,1,5346.24,0.0,Card,Completed
ORD0110427,2026-04-04 07:38:00,2026-04-04 11:42:00,CUST06162,P004,USB-C Charger,Power,Chennai,5,1447.02,0.05,Wallet,Completed
ORD0110428,2026-01-23 09:16:00,2026-01-23 11:09:00,CUST04650,P009,Bluetooth Speaker,Audio,Ahmedabad,3,4620.36,0.0,UPI,Completed
ORD0110429,2026-02-02 13:39:00,2026-02-02 15:21:00,CUST02641,P002,Mechanical Keyboard,Accessories,Lucknow,2,2901.17,0.1,Wallet,Cancelled
ORD0110430,2026-02-23 06:24:00,2026-02-23 08:59:00,CUST05920,P002,Mechanical Keyboard,Accessories,Lucknow,4,2695.31,0.15,Wallet,Completed
ORD0110431,2026-02-07 20:20:00,2026-02-07 23:05:00,CUST06584,P001,Wireless Mouse,Accessories,Chennai,3,837.0,0.0,COD,Refunded
ORD0110432,2026-01-14 02:52:00,2026-01-14 08:13:00,CUST02711,P002,Mechanical Keyboard,Accessories,Kolkata,2,2294.71,0.0,UPI,Completed
ORD0110433,2026-01-30 00:19:00,2026-01-30 02:58:00,CUST03232,P007,Gaming Controller,Gaming,Delhi,1,2899.64,0.0,UPI,Cancelled
ORD0110434,2026-02-27 01:13:00,2026-02-27 03:03:00,CUST07863,P001,Wireless Mouse,Accessories,Delhi,5,823.64,0.0,Card,Cancelled
ORD0110435,2025-12-20 13:03:00,2025-12-20 17:42:00,CUST06347,P007,Gaming Controller,Gaming,Lucknow,3,3731.48,0.0,UPI,Cancelled
ORD0110436,2026-01-25 07:30:00,2026-01-25 10:47:00,CUST04950,P006,Webcam HD,Accessories,Bengaluru,4,3825.89,0.1,Wallet,Cancelled
